ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET002411,CUST022204,KYC Verification Delay,2024-10-17,6
TICKET002412,CUST038323,Loan Application Rejected,2024-07-28,9
TICKET002413,CUST009247,Loan Application Rejected,2024-09-29,2
TICKET002414,CUST066082,Account Locked,2024-09-01,0
TICKET002415,CUST052171,KYC Verification Delay,2024-08-15,3
TICKET002416,CUST083110,Delayed Refund,2025-04-09,3
TICKET002417,CUST041859,Card Not Working,2024-11-06,2
TICKET002418,CUST090363,ATM Withdrawal Failed,2025-01-30,0
TICKET002419,CUST047811,Delayed Refund,2024-09-19,7
TICKET002420,CUST000694,ATM Withdrawal Failed,2024-10-10,3
TICKET002421,CUST050578,Loan Application Rejected,2025-01-29,1
TICKET002422,CUST072028,ATM Withdrawal Failed,2025-03-23,9
TICKET002423,CUST074886,KYC Verification Delay,2024-08-07,6
TICKET002424,CUST043993,Delayed Refund,2024-11-11,3
TICKET002425,CUST071354,Loan Application Rejected,2024-10-14,3
TICKET002426,CUST081689,ATM Withdrawal Failed,2024-12-28,7
TICKET002427,CUST013170,Delayed Refund,2024-06-22,8
TICKET002428,CUST070332,Delayed Refund,2024-11-23,1
TICKET002429,CUST054030,Card Not Working,2024-08-07,7
TICKET002430,CUST089547,Loan Application Rejected,2025-05-10,9
TICKET002431,CUST069787,Poor Customer Service,2025-01-21,2
TICKET002432,CUST018062,Incorrect Charges,2024-12-19,0
TICKET002433,CUST054988,Delayed Refund,2024-06-27,0
TICKET002434,CUST022379,KYC Verification Delay,2024-06-23,5
TICKET002435,CUST047540,Loan Application Rejected,2025-05-01,1
TICKET002436,CUST048880,Poor Customer Service,2025-05-10,0
TICKET002437,CUST009353,Poor Customer Service,2024-11-06,4
TICKET002438,CUST001056,KYC Verification Delay,2025-03-01,4
TICKET002439,CUST012235,Account Locked,2024-05-16,4
TICKET002440,CUST018472,ATM Withdrawal Failed,2024-09-22,9
TICKET002441,CUST062351,Loan Application Rejected,2024-11-25,9
TICKET002442,CUST053534,Poor Customer Service,2025-04-25,7
TICKET002443,CUST055687,Account Locked,2024-06-29,5
TICKET002444,CUST013021,Unauthorized Transaction,2025-01-09,5
TICKET002445,CUST071737,Poor Customer Service,2024-10-21,7
TICKET002446,CUST034149,Loan Application Rejected,2024-07-01,9
TICKET002447,CUST048608,Delayed Refund,2025-02-21,0
TICKET002448,CUST020391,Loan Application Rejected,2025-01-26,8
TICKET002449,CUST052312,Account Locked,2024-06-10,0
TICKET002450,CUST084381,Loan Application Rejected,2025-02-01,8
TICKET002451,CUST011739,Account Locked,2025-05-09,0
TICKET002452,CUST050347,KYC Verification Delay,2025-02-04,4
TICKET002453,CUST066404,Loan Application Rejected,2024-05-13,3
TICKET002454,CUST090813,Delayed Refund,2024-10-02,8
TICKET002455,CUST030478,Card Not Working,2024-08-01,4
TICKET002456,CUST034687,Unauthorized Transaction,2024-06-14,5
TICKET002457,CUST090306,KYC Verification Delay,2025-02-13,7
TICKET002458,CUST047459,Card Not Working,2024-12-26,9
TICKET002459,CUST049763,Mobile App Issues,2024-07-21,6
TICKET002460,CUST000296,KYC Verification Delay,2024-08-03,6
TICKET002461,CUST041508,Card Not Working,2024-12-02,6
TICKET002462,CUST083320,Poor Customer Service,2024-11-15,4
TICKET002463,CUST065300,Poor Customer Service,2025-03-15,0
TICKET002464,CUST047115,KYC Verification Delay,2024-05-23,3
TICKET002465,CUST046368,Delayed Refund,2024-07-18,8
TICKET002466,CUST007746,ATM Withdrawal Failed,2025-05-02,5
TICKET002467,CUST031159,Incorrect Charges,2025-02-16,3
TICKET002468,CUST097582,Poor Customer Service,2025-03-31,4
TICKET002469,CUST025787,ATM Withdrawal Failed,2024-07-24,4
TICKET002470,CUST092309,Account Locked,2024-05-30,7
TICKET002471,CUST086476,Delayed Refund,2025-01-13,4
TICKET002472,CUST041638,Poor Customer Service,2024-08-18,5
TICKET002473,CUST073021,Unauthorized Transaction,2025-04-28,5
TICKET002474,CUST026384,ATM Withdrawal Failed,2024-07-17,5
TICKET002475,CUST084896,Delayed Refund,2024-10-17,3
TICKET002476,CUST045737,Poor Customer Service,2024-07-12,6
TICKET002477,CUST075299,KYC Verification Delay,2025-01-09,5
TICKET002478,CUST096148,Account Locked,2025-03-23,5
TICKET002479,CUST058789,Account Locked,2024-07-31,0
TICKET002480,CUST084372,Card Not Working,2025-05-01,1
TICKET002481,CUST009674,Delayed Refund,2025-04-15,1
TICKET002482,CUST093149,Card Not Working,2025-03-22,8
TICKET002483,CUST067928,Card Not Working,2025-02-17,2
TICKET002484,CUST073543,Poor Customer Service,2024-10-22,5
TICKET002485,CUST002129,ATM Withdrawal Failed,2025-04-12,4
TICKET002486,CUST091066,ATM Withdrawal Failed,2024-05-26,5
TICKET002487,CUST096526,Mobile App Issues,2024-11-05,10
TICKET002488,CUST064763,Poor Customer Service,2025-04-06,10
TICKET002489,CUST001714,KYC Verification Delay,2024-08-22,10
TICKET002490,CUST079202,ATM Withdrawal Failed,2024-11-04,8
TICKET002491,CUST092547,Unauthorized Transaction,2024-05-18,9
TICKET002492,CUST043074,Incorrect Charges,2024-08-18,2
TICKET002493,CUST030854,Incorrect Charges,2024-08-30,4
TICKET002494,CUST050580,Card Not Working,2024-06-22,3
TICKET002495,CUST098482,Account Locked,2025-02-11,7
TICKET002496,CUST095586,Account Locked,2024-07-08,5
TICKET002497,CUST027499,Incorrect Charges,2025-04-05,10
TICKET002498,CUST027266,ATM Withdrawal Failed,2024-12-01,4
TICKET002499,CUST075936,ATM Withdrawal Failed,2024-06-26,2
TICKET002500,CUST050548,ATM Withdrawal Failed,2024-11-01,9
TICKET002501,CUST032375,Card Not Working,2024-07-15,6
TICKET002502,CUST088184,Poor Customer Service,2024-06-09,7
TICKET002503,CUST007001,Unauthorized Transaction,2025-02-12,7
TICKET002504,CUST031274,Unauthorized Transaction,2024-08-09,3
TICKET002505,CUST085351,Card Not Working,2024-12-27,3
TICKET002506,CUST036638,ATM Withdrawal Failed,2025-02-08,3
TICKET002507,CUST074598,Account Locked,2024-06-13,9
TICKET002508,CUST024303,Unauthorized Transaction,2024-05-26,1
TICKET002509,CUST001262,Incorrect Charges,2024-12-03,8
TICKET002510,CUST037273,Delayed Refund,2024-10-08,6
TICKET002511,CUST011339,Delayed Refund,2024-12-15,10
TICKET002512,CUST073427,Unauthorized Transaction,2025-05-10,5
TICKET002513,CUST041548,Unauthorized Transaction,2025-03-26,6
TICKET002514,CUST015823,Unauthorized Transaction,2024-11-18,3
TICKET002515,CUST042850,Card Not Working,2024-09-28,10
TICKET002516,CUST054487,Delayed Refund,2024-12-07,8
TICKET002517,CUST078032,Loan Application Rejected,2025-01-16,7
TICKET002518,CUST091567,Account Locked,2024-07-05,7
TICKET002519,CUST073129,Delayed Refund,2025-04-30,1
TICKET002520,CUST016078,Unauthorized Transaction,2025-02-19,3
TICKET002521,CUST015193,Poor Customer Service,2024-12-13,1
TICKET002522,CUST041007,Poor Customer Service,2025-03-27,4
TICKET002523,CUST043567,Loan Application Rejected,2025-01-25,0
TICKET002524,CUST079045,Unauthorized Transaction,2024-05-20,10
TICKET002525,CUST029787,Poor Customer Service,2025-02-13,9
TICKET002526,CUST051877,Unauthorized Transaction,2024-09-07,2
TICKET002527,CUST033429,Card Not Working,2024-07-12,0
TICKET002528,CUST092337,Loan Application Rejected,2024-10-03,6
TICKET002529,CUST071750,Loan Application Rejected,2024-08-28,0
TICKET002530,CUST095457,Card Not Working,2025-01-19,10
TICKET002531,CUST086537,Poor Customer Service,2025-01-26,6
TICKET002532,CUST024184,Loan Application Rejected,2025-04-02,5
TICKET002533,CUST079260,Poor Customer Service,2025-01-02,3
TICKET002534,CUST031027,Card Not Working,2024-06-21,4
TICKET002535,CUST006754,Account Locked,2025-02-17,3
TICKET002536,CUST055891,Poor Customer Service,2024-08-10,3
TICKET002537,CUST072338,Incorrect Charges,2024-08-19,8
TICKET002538,CUST092572,ATM Withdrawal Failed,2024-10-03,4
TICKET002539,CUST014581,Mobile App Issues,2025-02-03,7
TICKET002540,CUST069770,Card Not Working,2025-05-02,1
TICKET002541,CUST080611,Poor Customer Service,2024-09-24,1
TICKET002542,CUST039068,Delayed Refund,2024-07-15,10
TICKET002543,CUST081883,Unauthorized Transaction,2025-02-21,5
TICKET002544,CUST009332,Unauthorized Transaction,2024-12-07,7
TICKET002545,CUST061249,Loan Application Rejected,2025-01-31,4
TICKET002546,CUST043102,Unauthorized Transaction,2025-05-07,0
TICKET002547,CUST078347,Delayed Refund,2024-07-31,3
TICKET002548,CUST062256,ATM Withdrawal Failed,2024-12-13,6
TICKET002549,CUST001586,KYC Verification Delay,2024-05-10,8
TICKET002550,CUST051702,Card Not Working,2025-01-16,8
TICKET002551,CUST077262,Delayed Refund,2025-02-04,9
TICKET002552,CUST097522,Delayed Refund,2025-03-19,10
TICKET002553,CUST032785,Loan Application Rejected,2024-11-01,5
TICKET002554,CUST013452,Poor Customer Service,2024-12-31,0
TICKET002555,CUST096795,Incorrect Charges,2024-09-19,1
TICKET002556,CUST021410,Delayed Refund,2025-01-19,3
TICKET002557,CUST017873,Unauthorized Transaction,2024-12-15,3
TICKET002558,CUST036943,Delayed Refund,2024-10-03,8
TICKET002559,CUST070449,Poor Customer Service,2024-07-19,9
TICKET002560,CUST073638,Incorrect Charges,2024-07-31,6
TICKET002561,CUST020683,Unauthorized Transaction,2024-09-23,1
TICKET002562,CUST020520,Delayed Refund,2025-02-01,4
TICKET002563,CUST042753,Unauthorized Transaction,2025-05-10,10
TICKET002564,CUST069777,Loan Application Rejected,2024-09-17,1
TICKET002565,CUST026401,Poor Customer Service,2025-02-11,6
TICKET002566,CUST025413,Mobile App Issues,2024-05-16,0
TICKET002567,CUST034504,Loan Application Rejected,2025-02-17,6
TICKET002568,CUST081452,Card Not Working,2025-05-09,9
TICKET002569,CUST063694,Unauthorized Transaction,2024-10-25,3
TICKET002570,CUST059900,Delayed Refund,2024-09-01,6
TICKET002571,CUST032595,Account Locked,2025-05-10,10
TICKET002572,CUST044242,Unauthorized Transaction,2025-02-16,0
TICKET002573,CUST013413,Card Not Working,2024-12-30,10
TICKET002574,CUST000313,Mobile App Issues,2024-11-03,3
TICKET002575,CUST027724,Poor Customer Service,2024-11-14,4
TICKET002576,CUST063840,Unauthorized Transaction,2025-04-13,0
TICKET002577,CUST078893,Poor Customer Service,2025-01-26,8
TICKET002578,CUST036274,Mobile App Issues,2024-12-14,2
TICKET002579,CUST039906,Unauthorized Transaction,2024-10-19,3
TICKET002580,CUST063110,Delayed Refund,2025-01-29,7
TICKET002581,CUST025433,Poor Customer Service,2025-03-08,10
TICKET002582,CUST012777,Incorrect Charges,2025-03-03,8
TICKET002583,CUST079326,Unauthorized Transaction,2024-10-27,0
TICKET002584,CUST033277,Loan Application Rejected,2025-05-10,7
TICKET002585,CUST089972,Mobile App Issues,2025-02-28,10
TICKET002586,CUST079204,Loan Application Rejected,2024-11-15,8
TICKET002587,CUST061576,Loan Application Rejected,2024-06-11,5
TICKET002588,CUST077999,Card Not Working,2024-10-25,7
TICKET002589,CUST073443,Incorrect Charges,2024-10-27,1
TICKET002590,CUST005935,Unauthorized Transaction,2024-08-14,3
TICKET002591,CUST063602,Mobile App Issues,2025-04-20,8
TICKET002592,CUST054239,Unauthorized Transaction,2024-06-09,1
TICKET002593,CUST093079,Unauthorized Transaction,2024-10-13,6
TICKET002594,CUST076104,Account Locked,2025-01-02,6
TICKET002595,CUST097088,Loan Application Rejected,2024-12-15,2
TICKET002596,CUST073347,Unauthorized Transaction,2025-01-24,1
TICKET002597,CUST031950,Card Not Working,2024-10-31,6
TICKET002598,CUST006340,Unauthorized Transaction,2024-10-26,1
TICKET002599,CUST096930,Poor Customer Service,2024-09-20,10
TICKET002600,CUST054087,Mobile App Issues,2024-05-12,1
TICKET002601,CUST058771,Account Locked,2024-11-03,1
TICKET002602,CUST019266,Incorrect Charges,2025-03-24,0
TICKET002603,CUST086139,Mobile App Issues,2025-03-24,0
TICKET002604,CUST061933,ATM Withdrawal Failed,2024-05-13,9
TICKET002605,CUST027710,Mobile App Issues,2025-01-25,7
TICKET002606,CUST082564,ATM Withdrawal Failed,2025-02-24,10
TICKET002607,CUST088816,KYC Verification Delay,2024-05-30,0
TICKET002608,CUST010704,Unauthorized Transaction,2025-01-07,3
TICKET002609,CUST078427,Incorrect Charges,2024-09-18,10
TICKET002610,CUST005068,Unauthorized Transaction,2025-02-21,7
TICKET002611,CUST018791,KYC Verification Delay,2024-06-20,1
TICKET002612,CUST070908,Loan Application Rejected,2024-10-09,1
TICKET002613,CUST059663,ATM Withdrawal Failed,2024-06-26,8
TICKET002614,CUST081011,Loan Application Rejected,2025-01-04,6
TICKET002615,CUST017519,Loan Application Rejected,2025-03-10,5
TICKET002616,CUST099173,Delayed Refund,2024-12-12,7
TICKET002617,CUST085272,Mobile App Issues,2024-09-07,2
TICKET002618,CUST072900,ATM Withdrawal Failed,2024-12-31,3
TICKET002619,CUST051538,Poor Customer Service,2024-07-10,10
TICKET002620,CUST017824,ATM Withdrawal Failed,2024-05-17,9
TICKET002621,CUST042445,Loan Application Rejected,2024-12-30,1
TICKET002622,CUST088891,ATM Withdrawal Failed,2024-12-29,1
TICKET002623,CUST036839,Incorrect Charges,2025-01-13,6
TICKET002624,CUST051251,Card Not Working,2025-01-09,0
TICKET002625,CUST054691,Incorrect Charges,2025-01-27,10
TICKET002626,CUST040917,Delayed Refund,2025-03-02,2
TICKET002627,CUST000371,Poor Customer Service,2024-10-14,4
TICKET002628,CUST047066,Unauthorized Transaction,2024-07-06,10
TICKET002629,CUST023944,Loan Application Rejected,2024-12-09,10
TICKET002630,CUST070045,Loan Application Rejected,2024-10-03,10
TICKET002631,CUST029601,Card Not Working,2025-03-25,2
TICKET002632,CUST063258,Unauthorized Transaction,2024-08-31,5
TICKET002633,CUST056351,Loan Application Rejected,2024-11-07,7
TICKET002634,CUST010414,Unauthorized Transaction,2024-10-03,6
TICKET002635,CUST095042,Card Not Working,2025-01-18,4
TICKET002636,CUST057014,Loan Application Rejected,2024-09-10,0
TICKET002637,CUST049940,Unauthorized Transaction,2024-06-02,9
TICKET002638,CUST076337,ATM Withdrawal Failed,2024-11-14,2
TICKET002639,CUST007585,Unauthorized Transaction,2024-11-22,4
TICKET002640,CUST070414,KYC Verification Delay,2024-08-07,3
TICKET002641,CUST056291,Poor Customer Service,2024-12-25,1
TICKET002642,CUST075366,Delayed Refund,2024-11-16,2
TICKET002643,CUST089265,Card Not Working,2025-03-24,9
TICKET002644,CUST014569,Delayed Refund,2024-10-26,3
TICKET002645,CUST037208,Account Locked,2024-06-15,10
TICKET002646,CUST013486,Loan Application Rejected,2024-07-11,7
TICKET002647,CUST013077,Mobile App Issues,2025-02-28,8
TICKET002648,CUST067972,Poor Customer Service,2025-05-02,0
TICKET002649,CUST049722,Unauthorized Transaction,2024-10-26,4
TICKET002650,CUST090728,ATM Withdrawal Failed,2024-11-13,7
TICKET002651,CUST009649,Mobile App Issues,2025-03-27,9
TICKET002652,CUST016921,Account Locked,2025-05-04,6
TICKET002653,CUST015954,Card Not Working,2025-01-15,5
TICKET002654,CUST091593,Incorrect Charges,2024-12-27,2
TICKET002655,CUST027740,Card Not Working,2025-03-01,1
TICKET002656,CUST091309,Loan Application Rejected,2024-10-29,10
TICKET002657,CUST018460,ATM Withdrawal Failed,2024-08-09,8
TICKET002658,CUST061098,Poor Customer Service,2025-03-17,3
TICKET002659,CUST096395,Account Locked,2025-05-09,8
TICKET002660,CUST048517,Delayed Refund,2025-03-17,8
TICKET002661,CUST063666,Mobile App Issues,2024-07-04,2
TICKET002662,CUST020851,Incorrect Charges,2024-07-30,3
TICKET002663,CUST045283,Incorrect Charges,2024-08-02,1
TICKET002664,CUST073382,Delayed Refund,2024-10-11,8
TICKET002665,CUST063716,Unauthorized Transaction,2025-03-25,1
TICKET002666,CUST092093,Incorrect Charges,2025-04-21,7
TICKET002667,CUST077403,Poor Customer Service,2024-12-31,2
TICKET002668,CUST036797,Mobile App Issues,2024-06-27,8
TICKET002669,CUST041004,Delayed Refund,2025-04-27,7
TICKET002670,CUST054520,KYC Verification Delay,2025-02-15,10
TICKET002671,CUST071817,Unauthorized Transaction,2024-08-08,7
TICKET002672,CUST073017,Account Locked,2024-08-25,0
TICKET002673,CUST084251,Loan Application Rejected,2024-10-04,5
TICKET002674,CUST002321,KYC Verification Delay,2024-09-07,7
TICKET002675,CUST008361,Delayed Refund,2024-07-19,5
TICKET002676,CUST077166,Poor Customer Service,2024-08-18,2
TICKET002677,CUST009168,ATM Withdrawal Failed,2024-12-26,10
TICKET002678,CUST012750,Account Locked,2024-10-08,4
TICKET002679,CUST017620,Poor Customer Service,2024-06-16,10
TICKET002680,CUST080616,Poor Customer Service,2025-01-24,0
TICKET002681,CUST050237,Unauthorized Transaction,2024-07-30,3
TICKET002682,CUST039763,Delayed Refund,2024-09-01,1
TICKET002683,CUST028233,KYC Verification Delay,2024-06-15,10
TICKET002684,CUST051414,Card Not Working,2024-07-25,10
TICKET002685,CUST073310,Poor Customer Service,2025-05-09,9
TICKET002686,CUST006027,Mobile App Issues,2025-03-16,10
TICKET002687,CUST087240,Mobile App Issues,2024-12-28,1
TICKET002688,CUST048227,Loan Application Rejected,2024-07-26,7
TICKET002689,CUST030943,ATM Withdrawal Failed,2024-06-26,4
TICKET002690,CUST017130,ATM Withdrawal Failed,2024-06-07,0
TICKET002691,CUST091131,Loan Application Rejected,2024-06-03,4
TICKET002692,CUST028210,Incorrect Charges,2024-06-30,7
TICKET002693,CUST091766,Delayed Refund,2024-08-16,5
TICKET002694,CUST027229,Card Not Working,2025-03-21,9
TICKET002695,CUST002319,Unauthorized Transaction,2024-06-24,10
TICKET002696,CUST016781,ATM Withdrawal Failed,2024-08-31,7
TICKET002697,CUST010132,Loan Application Rejected,2025-04-17,1
TICKET002698,CUST021221,Loan Application Rejected,2024-10-16,9
TICKET002699,CUST055989,Account Locked,2024-11-05,3
TICKET002700,CUST014527,KYC Verification Delay,2025-01-04,0
TICKET002701,CUST087941,Loan Application Rejected,2025-03-25,5
TICKET002702,CUST014058,Unauthorized Transaction,2024-05-10,7
TICKET002703,CUST095423,Mobile App Issues,2025-02-28,3
TICKET002704,CUST085644,Unauthorized Transaction,2024-08-18,10
TICKET002705,CUST031524,KYC Verification Delay,2024-07-12,9
TICKET002706,CUST067307,Account Locked,2024-07-19,1
TICKET002707,CUST073965,Unauthorized Transaction,2024-10-18,9
TICKET002708,CUST046095,ATM Withdrawal Failed,2024-05-18,6
TICKET002709,CUST035108,Unauthorized Transaction,2024-05-11,3
TICKET002710,CUST072086,Incorrect Charges,2024-07-16,1
TICKET002711,CUST060658,Loan Application Rejected,2024-08-23,9
TICKET002712,CUST056139,Mobile App Issues,2025-04-13,3
TICKET002713,CUST008522,Delayed Refund,2024-12-28,10
TICKET002714,CUST013716,Account Locked,2024-05-24,9
TICKET002715,CUST071937,Card Not Working,2024-07-23,1
TICKET002716,CUST082893,Account Locked,2024-07-05,10
TICKET002717,CUST035767,Delayed Refund,2025-01-13,6
TICKET002718,CUST095422,Delayed Refund,2024-05-11,4
TICKET002719,CUST021448,Account Locked,2024-11-04,0
TICKET002720,CUST052248,Loan Application Rejected,2024-06-13,9
TICKET002721,CUST038729,Poor Customer Service,2024-11-27,6
TICKET002722,CUST004029,Account Locked,2024-11-09,10
TICKET002723,CUST001190,Poor Customer Service,2024-10-10,10
TICKET002724,CUST091868,Incorrect Charges,2025-01-26,2
TICKET002725,CUST000362,Card Not Working,2024-08-26,6
TICKET002726,CUST002005,KYC Verification Delay,2025-01-09,1
TICKET002727,CUST007887,Unauthorized Transaction,2025-02-23,7
TICKET002728,CUST043852,Delayed Refund,2024-10-05,10
TICKET002729,CUST052398,Account Locked,2024-07-24,4
TICKET002730,CUST023572,Incorrect Charges,2024-11-19,6
TICKET002731,CUST023171,Account Locked,2025-04-27,0
TICKET002732,CUST095759,Incorrect Charges,2025-03-02,2
TICKET002733,CUST062116,Incorrect Charges,2025-03-18,2
TICKET002734,CUST023052,Unauthorized Transaction,2024-10-02,7
TICKET002735,CUST014455,Delayed Refund,2024-09-01,7
TICKET002736,CUST042954,Incorrect Charges,2025-02-20,6
TICKET002737,CUST012024,Loan Application Rejected,2024-07-14,2
TICKET002738,CUST074341,Incorrect Charges,2024-06-03,7
TICKET002739,CUST092201,Delayed Refund,2024-08-03,1
TICKET002740,CUST014123,Loan Application Rejected,2024-06-13,2
TICKET002741,CUST033553,Unauthorized Transaction,2024-06-09,5
TICKET002742,CUST044128,Incorrect Charges,2025-02-04,4
TICKET002743,CUST092893,Account Locked,2025-04-22,4
TICKET002744,CUST000347,Mobile App Issues,2025-02-15,8
TICKET002745,CUST009963,Unauthorized Transaction,2024-07-16,10
TICKET002746,CUST007626,Loan Application Rejected,2025-02-02,8
TICKET002747,CUST068569,KYC Verification Delay,2024-09-11,10
TICKET002748,CUST067693,Card Not Working,2024-06-21,10
